Start Time,Ambient temperature(℃),PV Temperature(℃),Wind speed(m/s),Wind direction(°),Daily irradiation(MJ/㎡),Irradiance(W/㎡),Device connection status
3/21/2022 8:20,2.7,6.5,0,N/A,0.827,144.6,Online
3/21/2022 8:25,3.2,7.1,0,N/A,0.875,158.6,Online
3/21/2022 8:30,3.2,7.9,0,N/A,0.928,178.2,Online
3/21/2022 8:35,3.3,8.2,0,N/A,0.984,184.5,Online
3/21/2022 8:40,3,8.4,0.6,N/A,1.04,169.3,Online
3/21/2022 8:45,3.1,8.3,0.4,N/A,1.09,167.4,Online
3/21/2022 8:50,2.6,8,0,N/A,1.144,176.9,Online
3/21/2022 8:55,2.8,7.6,0.9,N/A,1.197,162.6,Online
3/21/2022 9:00,2.6,6.8,0.7,N/A,1.246,158.9,Online
3/21/2022 9:05,2.8,6.8,1.1,N/A,1.296,159.8,Online
3/21/2022 9:10,2.6,6.5,1.2,N/A,1.347,162.8,Online
3/21/2022 9:15,2,5.6,1.3,N/A,1.397,161.5,Online
3/21/2022 9:20,2.2,5.7,1.4,N/A,1.448,153.9,Online
3/21/2022 9:25,2.3,6.1,0.5,N/A,1.495,142.9,Online
3/21/2022 9:30,2.8,6.2,0.4,N/A,1.538,136.2,Online
3/21/2022 9:35,2.3,5.7,1.8,N/A,1.582,145.5,Online
3/21/2022 9:40,2.3,5.9,1,N/A,1.63,164.6,Online
3/21/2022 9:45,2.5,6.3,1.4,N/A,1.683,173.1,Online
3/21/2022 9:50,2.7,6.2,1.2,N/A,1.736,159.9,Online
3/21/2022 9:55,3.3,6.5,1.6,N/A,1.783,143.8,Online
3/21/2022 10:00,3.6,6.8,1.7,N/A,1.828,149.6,Online
3/21/2022 10:05,2.7,5.9,1.5,N/A,1.877,158.7,Online
3/21/2022 10:10,2.7,5.6,1.7,N/A,1.925,144.5,Online
3/21/2022 10:15,2.7,5.5,1.4,N/A,1.968,135.7,Online
3/21/2022 10:20,3,5.4,1.7,N/A,2.01,134.8,Online
3/21/2022 10:25,2.4,4.8,3.3,N/A,2.053,139.5,Online
3/21/2022 10:30,2.3,5.1,0.5,N/A,2.097,144.4,Online
3/21/2022 10:35,2.3,5.3,2.6,N/A,2.142,137,Online
3/21/2022 10:40,2,4.5,3.5,N/A,2.183,127.3,Online
3/21/2022 10:45,2.1,4.5,1.5,N/A,2.223,128.3,Online
3/21/2022 10:50,2.7,5.1,1.4,N/A,2.263,126.2,Online
3/21/2022 10:55,2.3,4.7,0.7,N/A,2.301,118.2,Online
3/21/2022 11:00,2.3,4.6,1.8,N/A,2.336,108.8,Online
3/21/2022 11:05,2,4.2,1.4,N/A,2.369,102.3,Online
3/21/2022 11:10,1.8,4,1.9,N/A,2.401,101.4,Online
3/21/2022 11:15,1.6,3.8,2.4,N/A,2.433,100.8,Online
3/21/2022 11:20,1.5,3.7,1.3,N/A,2.465,102.2,Online
3/21/2022 11:25,1.3,3.5,1.3,N/A,2.498,107.4,Online
3/21/2022 11:30,1.3,3.6,1.7,N/A,2.532,112.2,Online
3/21/2022 11:35,1.6,4,2.5,N/A,2.568,114.7,Online
3/21/2022 11:40,1.9,3.5,1.2,N/A,2.605,122.8,Online
3/21/2022 11:45,2,2.3,1.3,N/A,2.645,136.7,Online
3/21/2022 11:50,1.8,1.9,0.4,N/A,2.691,155.2,Online
3/21/2022 11:55,1.5,2.1,0.9,N/A,2.741,166,Online
3/21/2022 12:00,1.5,3.2,1.1,N/A,2.793,167.7,Online
3/21/2022 12:05,2,4.3,1.6,N/A,2.847,169.2,Online
3/21/2022 12:10,1.7,5.6,1.1,N/A,2.901,169.5,Online
3/21/2022 12:15,1.5,5.9,0.9,N/A,2.954,171.4,Online
3/21/2022 12:20,1.7,6.1,1.1,N/A,3.01,183.2,Online
3/21/2022 12:25,2.7,6.7,0,N/A,3.071,205.4,Online
3/21/2022 12:30,2.3,7.8,1,N/A,3.139,238.4,Online
3/21/2022 12:35,2.2,8.3,1.6,N/A,3.221,286.1,Online
3/21/2022 12:40,2.8,10,1.1,N/A,3.326,388.6,Online
3/21/2022 12:45,3.2,12.2,1.4,N/A,3.456,457,Online
3/21/2022 12:50,4.8,15.8,1.6,N/A,3.614,532.1,Online
3/21/2022 12:55,4.9,19.2,1.8,N/A,3.831,684.5,Online
3/21/2022 13:00,5,15.8,1.9,N/A,3.996,490.1,Online
3/21/2022 13:05,5.3,16.4,0.9,N/A,4.153,507,Online
3/21/2022 13:10,4.8,14.9,2.5,N/A,4.296,415.5,Online
3/21/2022 13:15,4.5,12.3,4,N/A,4.418,375.2,Online
3/21/2022 13:20,4.8,12.2,2.5,N/A,4.537,409.8,Online
3/21/2022 13:25,4.5,12,3.2,N/A,4.671,453.2,Online
3/21/2022 13:30,5.3,15.6,3.1,N/A,4.842,626.9,Online
3/21/2022 13:35,4.7,14.7,1.8,N/A,5.005,448.7,Online
3/21/2022 13:40,4.8,16.1,2.8,N/A,5.177,614.9,Online
3/21/2022 13:45,6,19.9,2,N/A,5.416,696.7,Online
3/21/2022 13:50,8.1,20.1,1.7,N/A,5.573,452.9,Online
3/21/2022 13:55,9.2,26.3,1.1,N/A,5.829,953.9,Online
3/21/2022 14:00,8.4,24.7,1.3,N/A,6.04,501.8,Online
3/21/2022 14:05,7.4,23.3,2,N/A,6.251,594.7,Online
3/21/2022 14:10,8.2,21.2,1.6,N/A,6.422,447.9,Online
3/21/2022 14:15,8.6,22.7,0,N/A,6.587,728.7,Online
3/21/2022 14:20,9,20.5,0.8,N/A,6.718,355.5,Online
3/21/2022 14:25,8.6,19.3,1.1,N/A,6.835,371.7,Online
3/21/2022 14:30,8.9,23,1.6,N/A,7.006,969.2,Online
3/21/2022 14:35,10.1,28.5,1.3,N/A,7.267,454.7,Online
3/21/2022 14:40,10,23.1,2.2,N/A,7.411,252.6,Online
3/21/2022 14:45,9.2,18.6,1.2,N/A,7.49,245.3,Online
3/21/2022 14:50,7.8,17.2,0.4,N/A,7.584,341.5,Online
3/21/2022 14:55,9.5,21.3,0,N/A,7.724,286.7,Online
3/21/2022 15:00,7.6,16.3,0,N/A,7.8,231.3,Online
3/21/2022 15:05,7.7,17.4,1.2,N/A,7.926,252.3,Online
3/21/2022 15:10,8.4,18.1,0.5,N/A,8.028,761.6,Online
3/21/2022 15:15,9.9,24.8,0.9,N/A,8.238,482.1,Online
3/21/2022 15:20,10.8,24.1,0,N/A,8.376,336.9,Online
3/21/2022 15:25,9.9,26.4,0,N/A,8.576,698.3,Online
3/21/2022 15:30,8.1,27.3,1.7,N/A,8.776,642.2,Online
3/21/2022 15:35,6.6,21.5,1.4,N/A,8.925,342.8,Online
3/21/2022 15:40,6.5,21.2,1,N/A,9.084,539.8,Online
3/21/2022 15:45,6.3,20.9,2.6,N/A,9.245,474.3,Online
3/21/2022 15:50,5.3,16.9,1.7,N/A,9.363,324.4,Online
3/21/2022 15:55,4.5,12.8,3.3,N/A,9.437,180.7,Online
3/21/2022 16:00,3.6,10,1.9,N/A,9.492,158.1,Online
3/21/2022 16:05,3.3,8.6,1.6,N/A,9.538,131.4,Online
3/21/2022 16:10,2.5,7.3,1.3,N/A,9.578,132.7,Online
3/21/2022 16:15,2,6.1,2.2,N/A,9.617,119.6,Online
3/21/2022 16:20,1.7,5.1,2.8,N/A,9.653,112.8,Online
3/21/2022 16:25,1.6,4.8,3.6,N/A,9.689,112.4,Online
3/21/2022 16:30,1.4,4.7,1.3,N/A,9.725,122.6,Online
3/21/2022 16:35,1.4,4.6,2.7,N/A,9.765,132.2,Online
3/21/2022 16:40,1.2,4.5,2.9,N/A,9.807,136.4,Online
3/21/2022 16:45,1.3,4.4,3.4,N/A,9.849,136.3,Online
3/21/2022 16:50,1.4,4.7,1.5,N/A,9.894,141.1,Online
3/21/2022 16:55,1.3,4.7,2.2,N/A,9.943,185.2,Online
3/21/2022 17:00,1.3,5.1,4.3,N/A,10,169.2,Online
3/21/2022 17:05,1.2,4.1,4.2,N/A,10.039,93.1,Online
3/21/2022 17:10,0.9,3.2,2.4,N/A,10.067,86.6,Online
3/21/2022 17:15,1,3.2,1.9,N/A,10.096,93.4,Online
3/21/2022 17:20,1.1,3.4,3.3,N/A,10.127,114.8,Online
3/21/2022 17:25,1.1,3.3,4.5,N/A,10.16,84.5,Online
3/21/2022 17:30,1.1,3,1.7,N/A,10.184,74.4,Online
3/21/2022 17:35,1.2,3.1,2.9,N/A,10.204,54.6,Online
3/21/2022 17:40,1,2.4,3.1,N/A,10.218,38.7,Online
3/21/2022 17:45,0.8,1.8,3.4,N/A,10.228,24.7,Online
3/21/2022 17:50,0.7,1.4,2.3,N/A,10.235,17.3,Online
3/21/2022 17:55,0.7,1.1,2.4,N/A,10.239,11,Online
3/21/2022 18:00,0.7,0.9,2.2,N/A,10.241,5.8,Online
3/21/2022 18:05,0.6,0.8,1.7,N/A,10.243,2,Online
3/21/2022 18:10,0.7,0.7,3.7,N/A,10.243,0.5,Online
3/21/2022 18:15,0.7,0.7,4.1,N/A,10.243,0.2,Online
3/21/2022 18:20,0.7,0.7,2.7,N/A,10.243,0,Online
3/21/2022 18:25,0.7,0.7,2,N/A,10.243,0,Online
3/21/2022 18:30,0.7,0.7,2.6,N/A,10.243,0,Online
3/21/2022 18:35,0.7,0.7,3.4,N/A,10.243,0,Online
3/21/2022 18:40,0.8,0.8,2,N/A,10.243,0,Online
3/21/2022 18:45,0.9,0.8,2,N/A,10.243,0,Online
3/21/2022 18:50,1,0.9,1.9,N/A,10.243,0,Online
3/21/2022 18:55,1.1,1,2.5,N/A,10.243,0,Online
3/21/2022 19:00,1.2,1.1,2,N/A,10.243,0,Online
3/21/2022 19:05,1.3,1.2,2.4,N/A,10.243,0,Online
3/21/2022 19:10,1.2,1.2,2.8,N/A,10.243,0,Online
3/21/2022 19:15,1.1,1.2,1.6,N/A,10.243,0,Online
3/21/2022 19:20,1.1,1.1,2.1,N/A,10.243,0,Online
3/21/2022 19:25,1,1,1.4,N/A,10.243,0,Online
3/21/2022 19:30,1,1,1.7,N/A,10.243,0,Online
3/21/2022 19:35,1.2,1.1,1.8,N/A,10.243,0,Online
3/21/2022 19:40,1.1,1.1,1.3,N/A,10.243,0,Online
3/21/2022 19:45,1.2,1.2,1.6,N/A,10.243,0,Online
3/21/2022 19:50,1.2,1.2,2.2,N/A,10.243,0,Online
3/21/2022 19:55,1,1.1,1.7,N/A,10.243,0,Online
3/21/2022 20:00,0.8,1,1.8,N/A,10.243,0,Online
3/21/2022 20:05,0.8,0.9,1.6,N/A,10.243,0,Online
3/21/2022 20:10,0.7,0.9,1.4,N/A,10.243,0,Online
3/21/2022 20:15,0.8,0.9,1.5,N/A,10.243,0,Online
3/21/2022 20:20,0.6,0.8,1.4,N/A,10.243,0,Online
3/21/2022 20:25,0.6,0.7,2.1,N/A,10.243,0,Online
3/21/2022 20:30,0.5,0.6,0.9,N/A,10.243,0,Online
3/21/2022 20:35,0.5,0.6,0.7,N/A,10.243,0,Online
3/21/2022 20:40,0.4,0.6,0.9,N/A,10.243,0,Online
3/21/2022 20:45,0.6,0.7,1,N/A,10.243,0,Online
3/21/2022 20:50,0.2,0.6,1,N/A,10.243,0,Online
3/21/2022 20:55,0.1,0.5,0.8,N/A,10.243,0,Online
3/21/2022 21:00,0.2,0.6,0.4,N/A,10.243,0,Online
3/21/2022 21:05,1.2,1.2,0,N/A,10.243,0,Online
3/21/2022 21:10,0.5,1,0,N/A,10.243,0,Online
3/21/2022 21:15,1.1,1,0,N/A,10.243,0,Online
3/21/2022 21:20,2.1,1.6,0,N/A,10.243,0,Online
3/21/2022 21:25,1.5,1.6,0,N/A,10.243,0,Online
3/21/2022 21:30,1.8,1.8,0,N/A,10.243,0,Online
3/21/2022 21:35,1.5,1.8,0,N/A,10.243,0,Online
3/21/2022 21:40,0.7,1.3,0,N/A,10.243,0,Online
3/21/2022 21:45,0.3,0.9,0,N/A,10.243,0,Online
3/21/2022 21:50,0.2,0.7,0,N/A,10.243,0,Online
3/21/2022 21:55,0.2,0.6,0,N/A,10.243,0,Online
3/21/2022 22:00,0.2,0.6,0,N/A,10.243,0,Online
3/21/2022 22:05,0.2,0.6,0,N/A,10.243,0,Online
3/21/2022 22:10,0.3,0.7,0,N/A,10.243,0.1,Online
3/21/2022 22:15,0.2,0.6,0,N/A,10.243,0,Online
3/21/2022 22:20,0.7,0.9,0,N/A,10.243,0,Online
3/21/2022 22:25,0.1,0.7,0,N/A,10.243,0,Online
3/21/2022 22:30,0.1,0.7,0,N/A,10.243,0,Online
3/21/2022 22:35,0.1,0.6,0,N/A,10.243,0,Online
3/21/2022 22:40,0.1,0.5,0,N/A,10.243,0,Online
3/21/2022 22:45,-0.1,0.5,0,N/A,10.243,0,Online
3/21/2022 22:50,-0.2,0.3,0.4,N/A,10.243,0,Online
3/21/2022 22:55,-0.2,0.3,0,N/A,10.243,0,Online
3/21/2022 23:00,-0.1,0.3,0,N/A,10.243,0,Online
3/21/2022 23:05,1.3,1.1,0,N/A,10.243,0,Online
3/21/2022 23:10,0.6,1.2,0,N/A,10.243,0,Online
3/21/2022 23:15,0.1,1,0,N/A,10.243,0,Online
3/21/2022 23:20,-0.1,0.8,0,N/A,10.243,0.1,Online
3/21/2022 23:25,-0.1,0.8,0.6,N/A,10.243,0,Online
3/21/2022 23:30,-0.1,0.7,0.6,N/A,10.243,0,Online
3/21/2022 23:35,-0.3,0.5,0.5,N/A,10.243,0,Online
3/21/2022 23:40,-0.6,0.2,0.6,N/A,10.243,0,Online
3/21/2022 23:45,-0.5,0,0.6,N/A,10.243,0,Online
3/21/2022 23:50,-0.5,-0.1,0.4,N/A,10.243,0,Online
3/21/2022 23:55,-0.7,-0.2,0.6,N/A,10.243,0,Online
3/22/2022 0:00,-0.5,-0.1,0,N/A,0,0,Online
3/22/2022 0:05,-0.3,0,0,N/A,0,0,Online
3/22/2022 0:10,-0.4,0,0.7,N/A,0,0,Online
3/22/2022 0:15,-0.4,0.1,0,N/A,0,0,Online
3/22/2022 0:20,0.7,0.6,0,N/A,0,0,Online
3/22/2022 0:25,0.4,0.8,0,N/A,0,0,Online
3/22/2022 0:30,-0.4,0.2,0,N/A,0,0,Online
3/22/2022 0:35,-0.6,0,0,N/A,0,0,Online
3/22/2022 0:40,-0.7,-0.1,0.6,N/A,0,0,Online
3/22/2022 0:45,-0.7,-0.2,0.6,N/A,0,0.1,Online
3/22/2022 0:50,-0.7,-0.2,0.7,N/A,0,0,Online
3/22/2022 0:55,-0.4,0,0.4,N/A,0,0,Online
3/22/2022 1:00,0.1,0.4,0,N/A,0,0,Online
3/22/2022 1:05,0.4,0.7,0,N/A,0,0,Online
3/22/2022 1:10,0.8,1,0,N/A,0,0,Online
3/22/2022 1:15,0.6,1.1,0,N/A,0,0,Online
3/22/2022 1:20,0.3,1.1,0.6,N/A,0,0,Online
3/22/2022 1:25,0.4,1.2,0,N/A,0,0,Online
3/22/2022 1:30,0.4,1.2,0,N/A,0,0,Online
3/22/2022 1:35,0.5,1.3,0.5,N/A,0,0,Online
3/22/2022 1:40,0.9,1.5,0.5,N/A,0,0,Online
3/22/2022 1:45,1.1,1.9,0,N/A,0,0,Online
3/22/2022 1:50,1,2,0,N/A,0,0,Online
3/22/2022 1:55,0.7,1.6,0.6,N/A,0,0,Online
3/22/2022 2:00,0.4,1.4,0,N/A,0,0,Online
3/22/2022 2:05,0.4,1.5,0,N/A,0,0,Online
3/22/2022 2:10,0.3,1.5,0,N/A,0,0,Online
3/22/2022 2:15,0.3,1.6,0,N/A,0,0,Online
3/22/2022 2:20,0.3,1.6,0,N/A,0,0,Online
3/22/2022 2:25,0.4,1.6,0,N/A,0,0,Online
3/22/2022 2:30,0.1,1.3,0,N/A,0,0,Online
3/22/2022 2:35,0,1.2,0,N/A,0,0,Online
3/22/2022 2:40,0.2,1.3,0,N/A,0,0,Online
3/22/2022 2:45,0.4,1.4,0,N/A,0,0,Online
3/22/2022 2:50,0.3,1.4,0,N/A,0,0,Online
3/22/2022 2:55,0.7,1,0.8,N/A,0,0,Online
3/22/2022 3:00,0.5,0.8,0.6,N/A,0,0.1,Online
3/22/2022 3:05,0.2,0.5,0,N/A,0,0,Online
3/22/2022 3:10,0.5,0.7,0,N/A,0,0,Online
3/22/2022 3:15,0.4,-0.1,0,N/A,0,0,Online
3/22/2022 3:20,0.5,0.1,0,N/A,0,0,Online
3/22/2022 3:25,0.2,0,0,N/A,0,0,Online
3/22/2022 3:30,-0.1,-0.1,0,N/A,0,0,Online
3/22/2022 3:35,-0.1,-0.1,0,N/A,0,0,Online
3/22/2022 3:40,-0.2,-0.2,0,N/A,0,0,Online
3/22/2022 3:45,-0.2,-0.2,0,N/A,0,0,Online
3/22/2022 3:50,-0.3,-0.3,0,N/A,0,0,Online
3/22/2022 3:55,-0.2,-0.2,0,N/A,0,0,Online
3/22/2022 4:00,0.4,0,0,N/A,0,0,Online
3/22/2022 4:05,0.2,0.1,0,N/A,0,0,Online
3/22/2022 4:10,-0.1,-0.2,0.6,N/A,0,0,Online
3/22/2022 4:15,-0.1,-0.2,0.8,N/A,0,0,Online
3/22/2022 4:20,-0.1,-0.1,1.2,N/A,0,0,Online
3/22/2022 4:25,-0.1,0,1.2,N/A,0,0,Online
3/22/2022 4:30,-0.2,0,1.1,N/A,0,0,Online
3/22/2022 4:35,-0.2,0,0.5,N/A,0,0,Online
3/22/2022 4:40,-0.3,0.1,0,N/A,0,0,Online
3/22/2022 4:45,-0.4,0.1,0.7,N/A,0,0,Online
3/22/2022 4:50,-0.3,0.1,0.8,N/A,0,0,Online
3/22/2022 4:55,-0.3,0.1,0.9,N/A,0,0,Online
3/22/2022 5:00,-0.4,0.1,0.5,N/A,0,0,Online
3/22/2022 5:05,-0.4,0.3,0,N/A,0,0,Online
3/22/2022 5:10,-0.4,0.3,0,N/A,0,0,Online
3/22/2022 5:15,-0.4,0.4,0,N/A,0,0,Online
3/22/2022 5:20,-0.5,0.2,0.8,N/A,0,0,Online
3/22/2022 5:25,-0.6,0.1,0.4,N/A,0,0.1,Online
3/22/2022 5:30,-0.5,0,0.8,N/A,0,0,Online
3/22/2022 5:35,-0.4,0.1,0.8,N/A,0,0.1,Online
3/22/2022 5:40,-0.5,0.2,0,N/A,0,0.2,Online
3/22/2022 5:45,-0.4,0.3,0,N/A,0,0.7,Online
3/22/2022 5:50,-0.4,0.3,0.8,N/A,0,1.7,Online
3/22/2022 5:55,-0.4,0.3,1.1,N/A,0.001,3.3,Online
3/22/2022 6:00,-0.4,0.3,0.5,N/A,0.002,4.8,Online
3/22/2022 6:05,-0.3,0.7,0,N/A,0.004,7.2,Online
3/22/2022 6:10,-0.4,0.9,0,N/A,0.007,10.9,Online
3/22/2022 6:15,-0.3,0.9,0.6,N/A,0.011,15.5,Online
3/22/2022 6:20,-0.5,1,0.4,N/A,0.016,20.2,Online
3/22/2022 6:25,-0.3,1.3,0,N/A,0.023,25.7,Online
3/22/2022 6:30,0,1.8,0,N/A,0.032,29.5,Online
3/22/2022 6:35,0.4,2.1,0,N/A,0.041,30.7,Online
3/22/2022 6:40,1.4,2.7,0,N/A,0.051,33.3,Online
3/22/2022 6:45,2.4,3.7,0,N/A,0.063,40,Online
3/22/2022 6:50,1.6,3.6,0.4,N/A,0.077,50.5,Online
3/22/2022 6:55,1.1,3.2,0.6,N/A,0.094,57.2,Online
3/22/2022 7:00,1.4,3.4,0.4,N/A,0.112,60.6,Online
3/22/2022 7:05,1.7,4,0.4,N/A,0.131,60.6,Online
3/22/2022 7:10,2.1,4.6,0,N/A,0.15,62.4,Online
3/22/2022 7:15,2.3,5,0,N/A,0.171,69.1,Online
3/22/2022 7:20,3.4,5.7,0,N/A,0.194,80.5,Online
3/22/2022 7:25,3.5,6.5,0,N/A,0.221,95.4,Online
3/22/2022 7:30,2.8,6.7,0,N/A,0.253,104.1,Online
3/22/2022 7:35,2.5,6.7,0,N/A,0.287,119.8,Online
3/22/2022 7:40,2.3,6.6,0.5,N/A,0.328,137.5,Online
3/22/2022 7:45,2.2,7.2,0,N/A,0.375,173.6,Online
3/22/2022 7:50,3.2,8.6,0,N/A,0.434,188.9,Online
3/22/2022 7:55,3.1,9.2,0,N/A,0.493,191.2,Online
3/22/2022 8:00,3.6,9.7,0,N/A,0.555,205.5,Online
3/22/2022 8:05,3.9,9.9,0.4,N/A,0.621,218,Online
3/22/2022 8:10,4.1,11,0.7,N/A,0.69,220.2,Online
3/22/2022 8:15,3.8,11.3,0.7,N/A,0.76,236,Online
3/22/2022 8:20,3.7,11.8,0,N/A,0.836,230.5,Online
3/22/2022 8:25,4.5,12,0,N/A,0.903,215.9,Online
3/22/2022 8:30,4.6,12.5,0.7,N/A,0.972,226.8,Online
3/22/2022 8:35,4.9,12.6,0,N/A,1.044,232.6,Online
3/22/2022 8:40,5.9,13.1,0,N/A,1.116,227.2,Online
3/22/2022 8:45,5.2,13,0,N/A,1.186,222.7,Online
3/22/2022 8:50,5.8,13.3,0.4,N/A,1.255,219.7,Online
3/22/2022 8:55,5,13.3,0.6,N/A,1.326,240.4,Online
3/22/2022 9:00,4.2,13.2,1.1,N/A,1.407,273,Online
3/22/2022 9:05,5.6,14.1,0,N/A,1.492,275.5,Online
3/22/2022 9:10,5.5,14,1,N/A,1.581,307.6,Online
3/22/2022 9:15,6.4,15.4,0,N/A,1.688,396.7,Online
3/22/2022 9:20,9.4,26.5,0,N/A,1.939,914.9,Online
3/22/2022 9:25,9.6,26.6,0.6,N/A,2.14,519,Online
3/22/2022 9:30,10.4,30.9,0.7,N/A,2.395,886.2,Online
3/22/2022 9:35,10.5,31.5,1.2,N/A,2.653,648.8,Online
3/22/2022 9:40,8.8,31.4,1.4,N/A,2.912,855.9,Online
3/22/2022 9:45,8.2,33,1,N/A,3.184,758.6,Online
3/22/2022 9:50,8.1,33,1.2,N/A,3.463,952,Online
3/22/2022 9:55,9.2,30.1,1.1,N/A,3.736,548.5,Online
3/22/2022 10:00,9.8,24.1,0.4,N/A,3.877,350.2,Online
3/22/2022 10:05,8.6,20.6,0.6,N/A,3.994,367.7,Online
3/22/2022 10:10,9.4,18.5,1,N/A,4.097,285.7,Online
3/22/2022 10:15,8.8,17.5,1,N/A,4.182,256.8,Online
3/22/2022 10:20,7.2,15.6,0.7,N/A,4.256,223.7,Online
3/22/2022 10:25,6.9,14.8,1.2,N/A,4.331,253.8,Online
3/22/2022 10:30,7.3,15.6,0.7,N/A,4.422,292.8,Online
3/22/2022 10:35,6.9,15.5,1.2,N/A,4.515,311,Online
3/22/2022 10:40,6.8,16.4,1.1,N/A,4.628,356.8,Online
3/22/2022 10:45,5.8,17.6,2.5,N/A,4.773,418.6,Online
3/22/2022 10:50,5.9,16.9,1.8,N/A,4.901,384.3,Online
3/22/2022 10:55,6.8,19.6,1.9,N/A,5.066,473.9,Online
3/22/2022 11:00,6.5,22.7,1.3,N/A,5.268,682.8,Online
3/22/2022 11:05,7.8,26,1.1,N/A,5.529,557.4,Online
3/22/2022 11:10,7.8,23.9,1.1,N/A,5.699,516.8,Online
3/22/2022 11:15,7.5,22.5,2.2,N/A,5.853,466.4,Online
3/22/2022 11:20,7.6,22.6,1.1,N/A,6.025,584.4,Online
3/22/2022 11:25,7.2,23,1.9,N/A,6.214,608,Online
3/22/2022 11:30,7.2,23,0.8,N/A,6.408,523.2,Online
3/22/2022 11:35,7.9,27.1,1.1,N/A,6.637,889.6,Online
3/22/2022 11:40,8.5,29.8,1.7,N/A,6.91,658.6,Online
3/22/2022 11:45,7.5,26.4,3.3,N/A,7.119,627.4,Online
3/22/2022 11:50,7.6,25.5,2.7,N/A,7.332,605.2,Online
3/22/2022 11:55,7.3,24.8,2.2,N/A,7.537,575.9,Online
3/22/2022 12:00,6.6,24.8,2.6,N/A,7.768,747.4,Online
3/22/2022 12:05,8.2,25.4,0.9,N/A,7.97,648,Online
3/22/2022 12:10,7.9,24.3,1.8,N/A,8.165,498.3,Online
3/22/2022 12:15,6.7,21.7,1.5,N/A,8.329,653.5,Online
3/22/2022 12:20,6.7,21.9,2,N/A,8.511,602.3,Online
3/22/2022 12:25,5.9,20.9,2.4,N/A,8.692,532.1,Online
3/22/2022 12:30,6,20.8,1.8,N/A,8.883,725.1,Online
3/22/2022 12:35,7.1,25.4,1.9,N/A,9.148,933.2,Online
3/22/2022 12:40,6.5,22.1,2.1,N/A,9.361,514.7,Online
3/22/2022 12:45,5.7,19.3,2.1,N/A,9.529,631.4,Online
3/22/2022 12:50,5.3,16.8,3.5,N/A,9.684,584,Online
3/22/2022 12:55,5.8,18,2,N/A,9.843,447.4,Online
3/22/2022 13:00,6.1,18.5,1.1,N/A,10.004,556.7,Online
3/22/2022 13:05,5.9,21,1.2,N/A,10.198,986.3,Online
3/22/2022 13:10,6.7,25.9,1.7,N/A,10.469,1112.3,Online
3/22/2022 13:15,6.1,27.4,2.8,N/A,10.759,608.2,Online
3/22/2022 13:20,5.6,23.9,4.1,N/A,10.975,590.9,Online
3/22/2022 13:25,6.5,25.1,2.6,N/A,11.214,852.5,Online
3/22/2022 13:30,6.6,24.1,1.8,N/A,11.428,866.9,Online
3/22/2022 13:35,7.1,23.4,1.7,N/A,11.619,483,Online
3/22/2022 13:40,6.2,22.3,2.3,N/A,11.808,864.7,Online
3/22/2022 13:45,6,25.2,2.5,N/A,12.064,630.7,Online
3/22/2022 13:50,6.2,21.9,2.3,N/A,12.265,741.6,Online
3/22/2022 13:55,6,19.7,1.6,N/A,12.421,384.3,Online
3/22/2022 14:00,5.5,17.7,3.1,N/A,12.56,810.8,Online
3/22/2022 14:05,5.9,21,1.7,N/A,12.779,591.6,Online
3/22/2022 14:10,7.5,25.7,1.2,N/A,13.037,777.1,Online
3/22/2022 14:15,7.3,26.7,2.9,N/A,13.28,798.3,Online
3/22/2022 14:20,6.4,21.6,2.5,N/A,13.458,277.4,Online
3/22/2022 14:25,5.5,15.7,2.5,N/A,13.538,161.1,Online
3/22/2022 14:30,3.9,10.6,1.9,N/A,13.584,137.5,Online
3/22/2022 14:35,3.7,8.9,1.5,N/A,13.626,140.4,Online
3/22/2022 14:40,3.6,8.6,1.6,N/A,13.672,151.6,Online
3/22/2022 14:45,3.8,8.6,2.6,N/A,13.722,177.6,Online
3/22/2022 14:50,3.4,8.8,2.3,N/A,13.786,309.3,Online
3/22/2022 14:55,3.1,8.5,2.9,N/A,13.849,180.1,Online
3/22/2022 15:00,3,7.9,1.5,N/A,13.902,155.7,Online
3/22/2022 15:05,2.9,7.2,1.8,N/A,13.947,132.5,Online
3/22/2022 15:10,3,6.7,2.8,N/A,13.986,119.9,Online
3/22/2022 15:15,3,6.6,1.3,N/A,14.023,112.6,Online
3/22/2022 15:20,3.2,6.5,1.5,N/A,14.056,101.2,Online
3/22/2022 15:25,3,6,1.9,N/A,14.086,93.9,Online
3/22/2022 15:30,3,6,1.4,N/A,14.116,104.9,Online
3/22/2022 15:35,3,6.3,1.5,N/A,14.152,125.7,Online
3/22/2022 15:40,3.2,6.9,1.2,N/A,14.197,190.3,Online
3/22/2022 15:45,3.1,8.9,2,N/A,14.284,346.4,Online
3/22/2022 15:50,3,9.7,3.7,N/A,14.38,223.8,Online
3/22/2022 15:55,2.6,7.6,1.7,N/A,14.438,151.5,Online
3/22/2022 16:00,2.6,6.2,2.8,N/A,14.477,99.2,Online
3/22/2022 16:05,2.6,5.3,2.1,N/A,14.505,82.9,Online
3/22/2022 16:10,2.6,5.1,2.6,N/A,14.529,69.4,Online
3/22/2022 16:15,2.4,4.4,2.5,N/A,14.55,62.5,Online
3/22/2022 16:20,2.2,4,1.4,N/A,14.567,51.6,Online
3/22/2022 16:25,2,3.4,3.1,N/A,14.582,38.1,Online
